update,title,id,content,voteSum,voteCount,rating,version,name,url
2020-07-08T19:16:48-07:00,6174630560,癒しみず,作家さんたちの愛ある作品達に癒されマス。,0,0,5,9.59.0,dokomorisu,https://itunes.apple.com/jp/reviews/id306942914
2020-07-08T18:41:37-07:00,6174506609,かわいい！,"どの商品もかわいくて
好みのものばかり！",0,0,5,9.59.0,あかさたなはまりわゆきめら,https://itunes.apple.com/jp/reviews/id502917835
2020-07-08T03:18:50-07:00,6171634859,ひらけごま^_^,"ついつい携帯を開いて見てしまいます^_^
色々な作家さんの素敵な作品に、ワクワクしちゃいます^_^それと、手芸好きの私の励みにもなりますし、勉強にもなります❣️
毎日楽しみです^_^",0,0,4,9.59.0,はぎととののりたま,https://itunes.apple.com/jp/reviews/id803050221
2020-07-07T09:22:38-07:00,6168802145,画像検索,画像検索の機能が欲しいです。,0,0,4,9.59.0,つむつむちょこ,https://itunes.apple.com/jp/reviews/id381861064
2020-07-06T02:51:25-07:00,6163522937,可愛い,素敵なマスクありがとうございます😊,0,0,5,9.59.0,bell_coco,https://itunes.apple.com/jp/reviews/id510652108
2020-07-04T01:42:51-07:00,6155690010,良かった,"早速使わせて頂きます
迅速な対応ありがとうございました。",0,0,5,9.59.0,ちび・あお,https://itunes.apple.com/jp/reviews/id386861866
2020-07-03T19:52:44-07:00,6154759468,扇柄の扇子ケース,"とても素敵なキットです。
丁寧なわかりやすいですレシピが有難いです。",0,0,5,9.59.0,chou_chou_,https://itunes.apple.com/jp/reviews/id956959771
2020-07-03T02:23:14-07:00,6151674446,夏マスク  うさぎ柄,"今日、かわいいマスクが届きました💕
大切に使わせていただきます😊",0,0,5,9.59.0,かわいい物大好きナカムラ,https://itunes.apple.com/jp/reviews/id1185936563
2020-07-03T02:10:09-07:00,6151635548,気に入ってます,なかなかそこら辺のお店では探せないものを見つけられるので気に入ってます。,0,0,5,9.59.0,tjgw9513,https://itunes.apple.com/jp/reviews/id417488416
2020-07-01T05:38:39-07:00,6144028189,お洒落で可愛い,"手づくりのお洒落で可愛い物がリーズナブルに手に入るのはとても嬉しいです！
ついつい見たら買っちゃいます🥰",0,0,5,9.59.0,wako☻,https://itunes.apple.com/jp/reviews/id381943888
2020-07-01T03:00:42-07:00,6143475982,素敵な商品に出会えます。,手作りは良いですね！とても気に入りました。,0,0,5,9.59.0,mこうた,https://itunes.apple.com/jp/reviews/id984020160
2020-07-01T03:00:12-07:00,6143474470,著作権違反のものが放置。通報しにくい使用である。,"著作権違反の作品をオリジナル、またお店のオリジナル商品としてうたっているものがある。
メルカリの場合は通報ができるが、ミンネは通報項目も見当たらず取り締まりもしていない。
問い合わせからわざわざいくしかないが、通報側が手間がかかる仕様。
また、オリジナルのハンドメイド がメインにも関わらず、カテゴリーやタグ自体に「ミッキー」「ディズニー」などがあることも問題。
こちらサイトとしても、対応がない場合は版権の会社に通報することになります。
ハンドメイド のアプリを歌うならコピー品や著作権ぐらい当たり前に守る様に仕様をしてください。",2,2,1,9.59.0,lemonlemon55,https://itunes.apple.com/jp/reviews/id245385427
2020-06-30T21:29:15-07:00,6142595658,ミンネいいね,"いつも良い石あると利用してます😊
ありがとうございました😊",0,0,5,9.59.0,なかいせかへい,https://itunes.apple.com/jp/reviews/id1185070756
2020-06-30T02:30:48-07:00,6139176953,お気に入りです！,"欲しい商品が見つかりますね♪
重宝してます！！",0,0,5,9.59.0,るる1313,https://itunes.apple.com/jp/reviews/id281607025
2020-06-29T22:21:19-07:00,6138545478,ヒンヤリマスク,"とっても可愛いです。
ヒンヤリこれから大活躍します❤️",0,0,5,9.59.0,banira2008,https://itunes.apple.com/jp/reviews/id1145438421
2020-06-28T02:35:06-07:00,6131314455,夏マスク,"少し届くのが遅かったですが。
ありがとうございました。
また何か良いものがありましたら宜しくお願いします。",0,0,4,9.58.0,カズ8000,https://itunes.apple.com/jp/reviews/id611635831
2020-06-26T22:48:23-07:00,6126792249,初めて利用,アプリ入れたまま数年利用してませんでしたが、コロナのステイホームをきっかけに利用してみました。沢山作品があり、自分の欲しいものを見つけて選ぶ喜びがありました。ありがとうございました,0,0,5,9.58.0,はににーちゃん,https://itunes.apple.com/jp/reviews/id784174559
2020-06-26T19:54:18-07:00,6126321065,アップデートしたら開けません,"アップデートしたら開けなくなりました
なんとかしてください",0,0,1,9.58.0,カカカカカカカカカカカカカカカカカカがかかる,https://itunes.apple.com/jp/reviews/id1016581958
2020-06-26T19:29:23-07:00,6126238765,鬼のケースと聞いて,某鬼がiPhoneケース売るらしいのでダウンロードしました,0,0,3,9.58.0,ここここここのこの,https://itunes.apple.com/jp/reviews/id1043065366
2020-06-26T12:30:30-07:00,6125230162,改悪アップデート💢,"画像閲覧最後に「この品をお気に入りにする」みたいな誘導が出るようになった
そこで固まるしお気に入りにするかどうかは自分で決めるしすごく邪魔💢要らない💢
直らなければアプリ削除決定
仕方ないからブラウザで見ます",1,1,1,9.58.0,tmgfk,https://itunes.apple.com/jp/reviews/id326907275
2020-06-26T03:29:05-07:00,6123631340,大好きなミモザのピアス,"本気で手作りしている方のお品物を
購入したくて　探してました。
　ドンピシャなピアスでしたので
思わずポチッとしてました。
　ぜひぜひまたお願いします。",0,0,5,9.58.0,joecool1204,https://itunes.apple.com/jp/reviews/id692885891
2020-06-26T03:10:19-07:00,6123578865,評価,発送完了や、受け取り評価の案内が無いので出品者から催促されました。。,0,0,2,9.58.0,kkkkkfuju,https://itunes.apple.com/jp/reviews/id549822144
2020-06-25T17:05:30-07:00,6121959398,信頼できる,"財布
携帯ケースを買いました
どちらも職人さんが心を込めて作られており
大切に使いたくなるものです

もうお店では買えません
信頼関係もできるのでずっとここから購入したいです",0,0,5,9.58.0,モンキーあや,https://itunes.apple.com/jp/reviews/id584752512
2020-06-24T23:09:16-07:00,6119016290,とても良いものが買えます,いつも、ミンネを使用しております。物の状態が良くわかるので、キレイな状態で買い物が出来て、とても良いです。これからも、買い物をします。よろしくお願い致します。,0,0,5,9.58.0,ミッチーチャン,https://itunes.apple.com/jp/reviews/id673707726
2020-06-23T04:27:24-07:00,6111919487,ありがとうございます🥰,"かわいいマスクをしてお仕事をするとテンションが上がりますょね。
これからも素敵な作品を楽しみにしています。",0,0,5,9.58.0,ゴマきち、,https://itunes.apple.com/jp/reviews/id1182515960
2020-06-22T06:47:36-07:00,6108396498,利用初回です😅,"初めて利用しました。
素敵な商品楽しみにしています💞",0,0,5,9.58.0,ともにゃみ,https://itunes.apple.com/jp/reviews/id441176132
2020-06-19T19:34:10-07:00,6098457669,再度購入,"前回購入しました。家族分のマスクを作り購入させていただいたゴムを使用しました。
みんな耳が痛くならず柔らかくて気持ち良かったと言っていましたので、再度購入させていただきました。
商品もすぐに届き助かりました。",0,0,5,9.58.0,kayuyayo,https://itunes.apple.com/jp/reviews/id1110111573
2020-06-19T06:40:24-07:00,6096091748,お気に入り機能が,"お気に入りがフォルダ分けできなくて、使いにくい…
沢山お気に入りに入れていると、遡ってクリックして戻るとまた先頭に戻ってしまう…そのまま遡っていきたいのに！
毎回スタート地点に戻るとか本当に困る…",0,0,2,9.58.0,PUPUPU@,https://itunes.apple.com/jp/reviews/id271358843
2020-06-19T05:44:56-07:00,6095880855,素敵可愛い,お気に入りの作家さんの財布やトートバッグがここで購入できるのですごくありがたいです。,0,0,5,9.58.0,りんてんたい,https://itunes.apple.com/jp/reviews/id501275189
2020-06-18T23:15:57-07:00,6094658177,めちゃいい,めちゃいいです。,0,0,5,9.58.0,とさんみ,https://itunes.apple.com/jp/reviews/id505905659
2020-06-18T19:16:28-07:00,6094010935,基本的には問題ないと思います,"購入者側です。

作品達はどれも素晴らしく、今のところ取り引きに関する大きなトラブルも起こっていません。

ですが、お気に入り欄の仕様(だと思うのですが)がとてもストレスでせっかく登録したお気に入りを見る気がしなくなります。お気に入り欄をスクロールしていて、何か1作品でも閲覧してお気に入り欄に戻ろうとすると1番上まで戻されます。またいちいちスクロールしなければなりません。検索での作品閲覧などではそんなことは起こらないのですが。スマホの再起動等試してみましたが変わりません。",0,0,4,9.58.0,ふぇにあ,https://itunes.apple.com/jp/reviews/id395367344
2020-06-17T07:37:43-07:00,6087587561,可愛い作品が見つかります,"市販ではなかなか手に入らない
温かみのある可愛い作品がたくさんで
最近のお買い物には欠かせない存在です。",0,0,5,9.58.0,hi-chi0909,https://itunes.apple.com/jp/reviews/id148793162
2020-06-15T21:24:19-07:00,6081386382,送料について,同じギャラリーで数点購入しても、一点一点に送料が掛かるのは…少し納得が行きません😣💧,0,0,4,9.58.0,キキノア,https://itunes.apple.com/jp/reviews/id884553313
2020-06-14T05:33:50-07:00,6074551130,情熱✨,"どのアイテムも素晴らしいです
作家さん達の拘りと熱意が物凄く伝わって来るので毎回！大満足‼️です",0,0,5,9.57.0,ユウエラミィ,https://itunes.apple.com/jp/reviews/id894714252
2020-06-13T18:54:47-07:00,6072911534,届きました。,"子ども達も大喜びです。(*^^*)
ありがとうございます♡♡",0,0,4,9.57.0,はたらく車,https://itunes.apple.com/jp/reviews/id1179272457
2020-06-12T22:43:45-07:00,6069575929,いろいろ欲しくなる〜,"夏用のマスクが欲しい…でも自分で作れず…
たまたまこのサイトを見つけて
もうすでに5人の作家さんから購入させて戴いてます。

届いたのは２人の作家さんからですが、とても丁寧に作られていて、大切に使わなくては‼️と思わせてくれる作品です。

まだミンネ初心者なのでマスクしか見ていませんが、これからいろいろな作家さんの作品を見たいな〜と思います。",0,0,5,9.57.0,aoikousei,https://itunes.apple.com/jp/reviews/id1178994567
2020-06-12T17:38:18-07:00,6068723860,大満足です！,"好きな作家の方の作品もあり、とても素敵な商品が手に入るので、満足して居ます。
これからも、利用したいです。",0,0,5,9.57.0,primrose31,https://itunes.apple.com/jp/reviews/id634237769
2020-06-12T00:24:52-07:00,6065891499,感謝しかありません。,丁寧に優しさ溢れるお人柄ぇ感謝しえおります。ありがとうございました。,0,0,5,9.57.0,ネネマミー,https://itunes.apple.com/jp/reviews/id543697382
2020-06-11T22:14:41-07:00,6065599330,配送トラブル,"自宅ポストに投函受け取りでだったので、自宅を不在にしアプリも見ていませんでした。
待てど荷物が届かずアプリに入ると、不在票扱いになり受け取れず、配送元へ返され他ことを知りました。

不在票の確認ができなかったこちらにも落ち度がありますが、発送元と郵便局とのすれ違いに振り回されたと感じました。
その際に、ミンネから何らアフターフォロー用意されておらず、万を超える金額のみ支払い、再配送もないと販売元に言い切られました。
正しい購入をしたのに、発送トラブルにて顧客が泣き寝入りするしかないというシステムに疑問を感じます。
商品は受け取れず、再配達もないのにお金だけ払う、郵便局には顧客から事実確認や話し合いをするという始末です。

郵便局とミンネさんが話し合ってくだされば、もう少し販売元とも関わりやすかったと思います。
販売元とトラブルのようになり大変肩身の狭い思いをしました。",2,3,1,9.57.0,配送トラブルについて,https://itunes.apple.com/jp/reviews/id1114303352
2020-06-10T17:06:17-07:00,6060832571,配送が？,配送のレターパックの左右端端の切り取り部分が少し破れてたので星⭐️4つにしました。配達時雨で☔️濡れちゃったのかな？？,0,0,4,9.57.0,ruieru0407,https://itunes.apple.com/jp/reviews/id612224039
2020-06-09T06:32:25-07:00,6054848655,ブロック機能つけてほしいです,"転売目的に購入する人や、作家を誹謗中傷するなど、問題行動をする方が増え続けております。購入者側としても、作家様が楽しく安心して制作や販売利用できるコンテンツを望みます。
今は売る側が買う側を選べる時代です。
ネット上でのやりとりですので、顔が見えないのをいいことに好き放題の購入者がいることは事実です。
もう買って欲しくはないと思う購入者をブロックする機能はつけていただきたいです。

以前からたくさんの作家様が望んでいることです。
どうか検討します、ではなく、ブロック機能をつける方向で行動していただきたいです。",3,3,3,9.56.0,OML01018,https://itunes.apple.com/jp/reviews/id341218498
2020-06-08T15:28:08-07:00,6052383278,好きだけど,ハンドメイド作品を作ってます。好きだけど、楽天とかの方が安い場合もある。昔は送料無料とか、あいことばクーポンとかもっとたくさんあったけど、最近少ない気がする。,0,0,3,9.56.0,Miyaliy,https://itunes.apple.com/jp/reviews/id580554394
2020-06-08T08:43:14-07:00,6051272286,夏用ガーゼマスク,"暑い日が続き、夏用マスクを購入。
涼しい着け心地だとイイなー🍉🎐",0,0,5,9.56.0,ナツアツイ,https://itunes.apple.com/jp/reviews/id984192513
2020-06-08T03:39:56-07:00,6050276835,オリジナルの嬉しさ。,ミンネはどれも丁寧な作りで、安心して購入できると思います。いろんな作品を見るだけでも楽しいです。,0,0,5,9.56.0,武蔵の祖母,https://itunes.apple.com/jp/reviews/id1177401505
2020-06-06T19:22:16-07:00,6044936680,着きました,感謝　感激　雨あられ　　伽羅,0,0,5,9.56.0,ナカザト伽羅,https://itunes.apple.com/jp/reviews/id571185057
2020-06-06T16:33:07-07:00,6044443907,通信環境いいはずなのに開けない,4Gで電波4本たってて、制限かかってないのに何故か開けません。,0,0,5,9.56.0,ニックネームくらい無名で書かせろや,https://itunes.apple.com/jp/reviews/id555987667
2020-06-06T03:04:39-07:00,6042063993,ステキな物ばかり,"ステキな物がたくさんあります。
これを作ってるなんてすごい！って思いながら、
ずっと見てしまいます。",0,0,5,9.56.0,✴︎ゆーこ✴︎,https://itunes.apple.com/jp/reviews/id421706891
2020-06-06T02:31:10-07:00,6041969296,ハンドメイドとは思えないクオリティ,"クオリティがとにかく高いです。
もう5年ほど使っていますが、まだトラブルは一度もありません。自分用やプレゼント用などで、たくさんの作家さんにお世話になっています。
ほとんどの作家さんが星5評価ですが、ときどきかなり辛辣な評価をしてる方がいます。ハンドメイドなのでそういうのはどうかなと思うのですが…",0,0,5,9.56.0,ういーりぃ,https://itunes.apple.com/jp/reviews/id944689120
2020-06-05T03:01:37-07:00,6037702598,愛用,愛用してます！,0,0,5,9.56.0,きのぴぃ〜,https://itunes.apple.com/jp/reviews/id284183957
2020-06-05T02:24:58-07:00,6037601769,出品者です。,"発送方法のところで、定型のフォーマットを保存できるようにしてほしいです。毎回手入力なのは面倒…、わたしの使い方が悪いだけで保存する方法があるのでしょうか…？
画像の加工もできないので、他のハンドメイドアプリと比較して使い勝手が悪いです。",0,0,2,9.56.0,リン0908,https://itunes.apple.com/jp/reviews/id257874115
2020-06-04T23:28:47-07:00,6037146232,使いやすさ◎,アクセサリーを検索してから5分と経たずに登録や購入ができました。検索でアクセサリーの中でも種類ごとに検索できたのが良かったです。,0,0,5,9.56.0,ゆきの子。,https://itunes.apple.com/jp/reviews/id428459541
2020-06-04T05:03:14-07:00,6033906381,ありがとうございました,"迅速な対応ありがとうございました。
また機会があれば宜しくお願いします。",0,0,5,9.56.0,まゆみ〜ヌ,https://itunes.apple.com/jp/reviews/id1176044781
2020-06-02T02:42:13-07:00,6025135676,可愛い〜,"発送も思ったより早くて、良かったです。
生地もとても綺麗で可愛い物でした。オススメです。",0,0,5,9.55.1,r-asumi,https://itunes.apple.com/jp/reviews/id639619565
2020-06-01T18:34:02-07:00,6023878221,ERROR表示にやなります,"6月から急に購入手続きが完了した後にERROR表示がでて、元のアプリ画面に戻りません。
購入はきちんとされているようです。
ただ、一度iPhoneの電源を切り、立ち上げ直さないとMinneのトップ画面にならないです。
恐れ入りますが修正をお願いしたいです。",0,0,4,9.55.1,この猫どの猫,https://itunes.apple.com/jp/reviews/id130003152
2020-06-01T02:35:47-07:00,6021128170,あ,"注文入力の確認で確定にしても元に戻ってしまって購入手続きができません。
昨日までこんなことなかったのに！！",0,0,4,9.55.1,meeeeeᙏ̤̫,https://itunes.apple.com/jp/reviews/id624884060
2020-05-29T02:11:53-07:00,6008422825,お金を支払ったのにずっと未払いのまま…,"商品購入手続きをして、支払いもちゃんとしたのに
1週間経っても未払いのまま、商品も発送されずキャンセルもできず、会社に電話しても対応できないの一点張りで、お問い合わせフォームでお問い合わせしても何日経っても返信が返ってこない。
お金は、支払ってあるのにそのお金は、どこに行ったか謎。
他のクチコミでも、そのような事があるらしいので
詐欺の疑いも含めて、被害届を出そうと思っています。",1,1,1,9.55.1,NATURAL★handmade,https://itunes.apple.com/jp/reviews/id578761077
2020-05-28T01:22:05-07:00,6003859299,マスク,普段使うので、あまり高価な物だと躊躇してしまいますが、お手軽な価格で嬉しいです,0,0,5,9.55.1,44san,https://itunes.apple.com/jp/reviews/id846250060
2020-05-27T05:57:40-07:00,6000447940,可愛い,まだちょっとしかお買い物してないけど素敵な物に出会えました,0,0,5,9.55.1,ゆかりん01,https://itunes.apple.com/jp/reviews/id462759049
2020-05-26T07:24:01-07:00,5996451905,可愛い,欲しい商品が必ずみつかる‼️娘ちゃんも大好きです😊,0,0,5,9.55.0,スカイピンク,https://itunes.apple.com/jp/reviews/id935467872
2020-05-25T21:55:28-07:00,5994762121,めちゃんこよかとね〜,最高でごわす！,0,0,5,9.55.0,ピカりんちょ,https://itunes.apple.com/jp/reviews/id183228027
2020-05-24T23:21:51-07:00,5990726332,いつも素敵な物を有難うございます。,"しっかりした作りのマスクは安心して使えます。暑い夏素敵なマスクで頑張れそうです。
有難うございました。",0,0,5,9.55.0,saneaki1002,https://itunes.apple.com/jp/reviews/id520457833
2020-05-24T03:33:52-07:00,5987361362,誤作動？？,"別のアプリ開いてるのに、勝手に開く。
履歴から消しても勝手に誤作動起こして開いてうざったらしくなって消してしまった。
作家さんの商品は良いものが多かったので残念",0,0,1,9.55.0,あはさやたはなまや,https://itunes.apple.com/jp/reviews/id387601624
2020-05-23T05:18:24-07:00,5983401764,かわいいもの,沢山あって嬉しいです。ドール服関係も豊富！,0,0,5,9.55.0,ゲームガール,https://itunes.apple.com/jp/reviews/id31623961
2020-05-23T04:52:53-07:00,5983314741,ハリネズミグッズ🦔🧡,とっても可愛いグッズが多くて、目移りしちゃいます。,0,0,5,9.55.0,ゆき08☆,https://itunes.apple.com/jp/reviews/id1048024510
2020-05-23T02:59:35-07:00,5982980594,梱包の,梱包時のサイズまで記入しないといけないのですが、自宅で測るものとかなかったりするので困っています。,0,0,2,9.55.0,真緒美月,https://itunes.apple.com/jp/reviews/id420592072
2020-05-22T16:29:54-07:00,5981113606,ネットワーク不良,"何度もインストールしてみましたが、その度にネットワークに繋がりませんと…相性が悪いのかと諦めています。
こちらのサイトだけに起こる現象で、他の方はスムーズに出来ているのならば良いのですが…",0,0,1,9.55.0,ポカポカスマイル,https://itunes.apple.com/jp/reviews/id423987228
2020-05-22T04:42:10-07:00,5978793183,レースマスク,"素敵なマスク、ありがとうございましたm(__)m

丁寧な仕上がりで、期待以上でした。

このご縁を大切にさせて頂きます(*^_^*)

またよろしくお願いします。",0,0,5,9.55.0,ひでりんc,https://itunes.apple.com/jp/reviews/id382574393
2020-05-22T03:17:05-07:00,5978509053,今日届きました😍,"美味しそうなマフィンやパウンドケーキ🧁
味も色々あって迷いますが、全部美味しそう✨
少しずつ食べます〜😃✨",0,0,5,9.55.0,nao.peko,https://itunes.apple.com/jp/reviews/id1171481409
2020-05-21T13:35:45-07:00,5976112910,嘘でしょ？,そっそんな意図したクレーマーが。。。直接言えばいいのにね？晒されて可哀想。,0,0,5,9.55.0,NaonariNoonari,https://itunes.apple.com/jp/reviews/id185144607
2020-05-18T10:43:42-07:00,5962139673,ブロック機能つけてください,精神的にアレなのか困った購入者がいます。いちいちしんどいので関わりたくないです。,1,1,1,9.55.0,まゆりゅーじ,https://itunes.apple.com/jp/reviews/id473142170
2020-05-18T02:54:38-07:00,5960587334,いつも感謝です,"丁寧な商品に梱包素敵です。
いつも感謝です。
これからも宜しくお願い致します。",0,0,5,9.55.0,8lemama8,https://itunes.apple.com/jp/reviews/id1065837656
2020-05-17T22:50:57-07:00,5959960049,とっても丁寧な作りで驚いています。,"早く仕上げて下さって嬉しく思います。
又購入したいです。",0,0,5,9.55.0,和牛ファン,https://itunes.apple.com/jp/reviews/id699222759
2020-05-16T17:20:14-07:00,5955033753,ミンネさんを利用するにあたり,急でビックリしました！手軽で大変重宝してます。月1位のサービス，，いつ来るかわかると計画が立てやすいです😆,0,0,5,9.54.1,chujfun,https://itunes.apple.com/jp/reviews/id680698218
2020-05-15T21:01:58-07:00,5951417155,お気に入り登録が…,"商品をお気に入り登録してもたまに反映されないときがあります。
その点以外は今のところアプリとしては問題ありません。",0,0,4,9.54.1,hkfhju,https://itunes.apple.com/jp/reviews/id750678162
2020-05-15T17:21:42-07:00,5950740688,検索機能を付けて欲しい,"web版にあるギャラリー内の検索機能を、アプリ版でも付けていただけたら助かります。
ギャラリー内の作品が多いので、最後まで探さないといけないのが大変です。",0,0,4,9.54.1,ゆめりゅうママ,https://itunes.apple.com/jp/reviews/id389332372
2020-05-15T03:08:51-07:00,5948033718,二度と買いたくない,"出品されている作家様は
とても良い人ばかりです。
作品も大変素敵です。
魅力的なお品ばかり。
ですがminne自体がよくない。
何度か利用させて頂きましたが
不明な点や、ゆうちょから支払いした際、未払いのままが3日以上続き、困ってしまい、よくある質問も拝読し、それでも分からなかったので、問い合わせをしたかったのですが、問い合わせ方法もメールのみ。
いちいちログインや細かな事を購入側がやらなければいけない。
購入した商品の価格・口座番号等すべて毎回記載しなければ送れない。
電話窓口がない為、素早く対応してくれない。
まだ解決せず、明日支払い期限の為
本当に困ってしまっています。
よくある質問の回答も、大変少なく全く解決しません。
改善・対応をお願い致します。",6,6,1,9.54.1,メルカリ利用者A,https://itunes.apple.com/jp/reviews/id1003154041
2020-05-14T05:02:13-07:00,5943951282,見易いからついつい、買ってしまう,"見やすい
選びやすい
一度登録しておけば、ガード情報や住所などを入力しなくて良いので煩わしさが無い
ついつい、お気に入りに入れて、ついつい、購入してしまう。事だけが難点かも！です。",0,0,5,9.54.1,すがなえ,https://itunes.apple.com/jp/reviews/id955184212
2020-05-14T04:09:45-07:00,5943789181,ハンドメイドハンコ,とっても優しい感じで良かったです！,0,0,4,9.54.1,merumototoo1,https://itunes.apple.com/jp/reviews/id614564584
2020-05-13T20:07:33-07:00,5942531350,大満足^_^,とてもかわいい😍のが、届いて大満足です。ありがとうございます😊,0,0,5,9.54.1,さくはやわ,https://itunes.apple.com/jp/reviews/id388939938
2020-05-12T21:11:58-07:00,5938472014,気を惹きつける品,作品の数々を見てるとワクワクしますネ！,0,0,5,9.54.1,マンボマシン55,https://itunes.apple.com/jp/reviews/id1128940223
2020-05-12T18:52:32-07:00,5938066283,感激❣️,"昨日早々に届きました。
ありがとうございました。
とても優しい繊細で使うのがもったいないです！
飾って置いても素敵です❣️
ありがとうございました。",0,0,5,9.54.1,川越ママ,https://itunes.apple.com/jp/reviews/id258792437
2020-05-11T23:29:11-07:00,5934616411,購入者側です。,"本当に素敵な作家さんばかり。
素敵な作品に快い対応、嫌な思いをした事が一度もありません。",0,0,5,9.54.1,TpdgTpdg,https://itunes.apple.com/jp/reviews/id982833872
2020-05-11T21:56:07-07:00,5934384619,良いものを買うなら,"ミンネですね！
ハンドメイド のクオリティが高すぎてびっくりします！",0,0,5,9.54.1,ピナママン,https://itunes.apple.com/jp/reviews/id330439410
2020-05-10T20:21:15-07:00,5930038440,分かりやすい,使いやすいです。,0,0,5,9.54.1,む#CD,https://itunes.apple.com/jp/reviews/id699085554
2020-05-10T13:06:37-07:00,5928870427,可愛ものたくさん！,作家さん達が可愛いものたくさん作って下さっています。クオリティも高い！,0,0,5,9.54.1,ニックネーム何回考えさせるの？,https://itunes.apple.com/jp/reviews/id484191833
2020-05-08T19:45:30-07:00,5921667040,ホームベージの方が使い勝手がよいかな？,d払いで、生体認証使えないので、やり方あるのでしようか？,0,0,3,9.54.1,ゲストさま39,https://itunes.apple.com/jp/reviews/id1117815990
2020-05-08T19:31:57-07:00,5921625431,重宝してます！,"たくさん使わせてもらってます♡
使いやすくて便利です！！",0,0,5,9.54.1,時々くもりさん,https://itunes.apple.com/jp/reviews/id964351039
2020-05-08T01:39:33-07:00,5918333789,(＊´ ∨｀),ステキな商品がたくさんありよく購入しています。支払い方法もたくさんあるからいいです。オススメです(* 'ᵕ' ),0,0,5,9.54.1,ややこし屋ややこしや,https://itunes.apple.com/jp/reviews/id725628730
2020-05-07T18:48:43-07:00,5917125756,アタリハズレあるかも、、,"2年程使用させて頂いています。
ミンネでいくつか購入させていただきましたが、
今のところ、トラブルは起こっていません。
ウェブ版のミンネですと、何人の人が購入したかが
分かるので、それらを活用すると良いかと思いました。
他の方のレビューを見てもハズレに当たった時の
対応が悪いとのことなので、そちらを
どうにかして欲しいと思います。
もっと安心してお買い物ができる環境だと、
購入しやすくなると思うので、お願いします。

悪い作家さんだけではないので、
良い作家さん、作品にも沢山出会えます👍",0,0,4,9.54.1,ko♪,https://itunes.apple.com/jp/reviews/id1165833586
2020-05-07T16:50:31-07:00,5916759465,使いやすいです。,"毎日仕事で使っています。
良いところばかりですが、あえてもう少しお願いできるなら（出品者として）
★画像掲載の5枚は少ない
★商品説明分の文字数が少ない
宜しくお願い致します。",0,0,4,9.54.1,musakiramama,https://itunes.apple.com/jp/reviews/id1081117138
2020-05-07T16:39:54-07:00,5916727742,すごい！,"作家さんたちの手作り品、
本当にすてきです。
自分好みの作家さんと出会えた時
はテンション上がります。",0,0,5,9.54.1,ブライアンゆうゆう,https://itunes.apple.com/jp/reviews/id505207348
2020-05-07T09:01:41-07:00,5915381349,楽しんでます。,mono好きにはたまりません。色々さがすのが楽しいです。,0,0,5,9.54.1,Nao！,https://itunes.apple.com/jp/reviews/id254173859
2020-05-04T14:03:49-07:00,5903198321,わくわく,"かわいいアウトフィットが見つかり
見てるだけで楽しい。",0,0,4,9.54.1,6254☆☆☆☆,https://itunes.apple.com/jp/reviews/id342247158
2020-05-03T11:03:22-07:00,5898463741,拝見してるだけでも癒されます。,"色々なジャンルの商品をそれぞれのクリエイターさんが出品されてるのを拝見し、子供の頃に絵本を見てるような気持ちになり癒されております。
欲しい商品をお気に入りに入れ、昨年はこんな商品が欲しいと思ってたのに今の私の欲しいものはまた違うんだなあって思いながら、日々の生活の中での変化で欲しいものも変わってくる気持ちも楽しんでる私がいます。",0,0,5,9.54.1,@どんぐりん,https://itunes.apple.com/jp/reviews/id346854968
2020-05-03T03:04:05-07:00,5896881904,助かります,"注文から 5日で 届きました。
ホントにはやく 手元に届いて
助かりました",0,0,5,9.54.1,てるてる なっちゃん,https://itunes.apple.com/jp/reviews/id576756423
2020-05-03T00:20:13-07:00,5896421575,良い品有難う,"実物がとても可愛いく
大切に使います。
有難うございました♡",0,0,5,9.54.1,結たん,https://itunes.apple.com/jp/reviews/id569921304
2020-05-02T18:43:53-07:00,5895463183,素敵,"毎回、素敵な作家さんの素敵な作品を楽しく拝見しています。
欲しい物はminneで探せば間違いない！！と思っています。

これからも、素敵な作品たくさん載せてください！",0,0,5,9.54.1,ナビたび,https://itunes.apple.com/jp/reviews/id778869724
2020-05-02T05:06:18-07:00,5892887275,初めて利用させていただきました。,"夏用のマスクを
注文しました。
様々な作家さんの作品が
出展されていて
楽しいですね。

また利用させていただきます。

ありがとうございました◡̈❁",0,0,5,9.54.1,リボルパ,https://itunes.apple.com/jp/reviews/id667415096
2020-05-01T23:40:28-07:00,5891948141,持ち歩ける専門店,"みているだけで楽しく
手元に届けば幸せ

なくてはならない私の専門店です。",0,0,5,9.54.1,レイルウェイズ,https://itunes.apple.com/jp/reviews/id928270070
2020-05-01T22:45:47-07:00,5891798527,とてもご丁寧なお品で早々なご対応有難うございました！,ラッピングもとても可愛くて　嬉しかったです。お名前が入っている可愛いキノコのガーゼ生地で　世の中でたった一つのお品になりました！！　大切にします☆ この度は大変お世話になりありがとうございました！とても気に入ってます♪,0,0,5,9.54.1,天使と月,https://itunes.apple.com/jp/reviews/id745322769
2020-04-29T01:07:53-07:00,5878666864,イメージどおり❤️,"本日届きました。すべてイメージどおりでした。
おまけまでいただきありがとうございます❣️",0,0,5,9.54.0,ふとまき24色,https://itunes.apple.com/jp/reviews/id1162858050
